-0.94144 8.7083 12.945
-0.47072 8.7868 12.513
0 9.2575 11.454
0.31381 9.6105 11.533
0.82376 10.042 11.297
0.94144 10.552 11.493
0.82376 10.591 11.336
0.86299 9.7282 10.983
1.4906 8.826 10.866
2.3144 7.8845 10.16
3.2558 7.1 9.7282
4.2757 6.5116 9.7282
4.8641 5.6879 9.2967
5.4525 5.374 8.826
5.8448 4.7856 8.0022
6.4724 3.9227 7.2177
7.2569 3.0989 5.7663
7.6884 2.2751 4.7072
7.9238 0.94144 3.5696
8.316 -0.50995 2.6674
8.5906 -1.726 2.1575
8.7475 -2.432 1.4906
8.826 -3.0204 1.0199
8.7475 -3.1381 0.43149
8.6691 -2.589 -0.19613
8.5122 -1.2553 -0.47072
8.1199 1.0591 -0.54917
7.2961 4.0796 0.19613
5.884 7.1785 1.2945
3.4912 11.65 3.3735
0.98066 14.788 5.9232
-2.079 18.005 8.826
-3.6088 19.849 11.533
-4.0403 20.006 14.004
-3.2166 18.946 14.788
-1.9613 18.005 14.318
-0.39227 15.965 13.062
0.66685 14.475 11.023
1.8437 12.396 9.2575
2.3928 10.866 7.61
3.1774 9.4144 6.0801
3.805 8.0415 4.9426
4.7072 6.5901 4.158
5.0602 5.6879 3.4519
5.374 4.5503 2.7459
5.374 3.8834 2.589
5.4133 3.0597 2.1182
5.4133 2.432 2.1575
5.4917 1.6083 1.8437
5.4525 0.90221 1.1768
5.7271 0.47072 1.1376
6.0409 0.039227 0.62763
6.3939 -0.62763 0.23536
6.8647 -1.0983 0.039227
7.1392 -1.5298 -0.23536
7.4923 -2.0398 -0.43149
8.0022 -2.3928 -0.54917
8.3553 -2.4713 -0.82376
8.4729 -2.6282 -1.0591
8.7083 -2.0006 -0.90221
8.5906 -0.82376 -1.1376
8.316 0.5884 -1.2553
7.7276 3.1381 -1.5298
7.3746 6.0017 -0.62763
6.1193 10.395 0.86299
3.8442 15.259 3.4127
0.039227 19.966 7.4138
-3.9227 20.006 11.336
-6.5508 20.006 14.788
-6.5116 20.006 16.318
-4.4718 20.006 16.279
-1.8829 19.888 15.063
1.1376 16.083 12.239
2.6282 12.749 9.2183
4.1188 9.8066 6.5508
5.3348 7.0216 3.805
7.0216 3.8442 0.90221
7.8845 1.8044 -0.47072
9.1006 -1.0983 -2.2751
9.689 -3.4912 -3.4519
10.513 -5.2171 -4.4718
11.219 -6.3155 -4.9818
11.611 -6.9431 -5.3348
11.415 -7.4531 -5.6879
10.474 -7.4138 -5.2171
9.6497 -6.9431 -4.4718
8.9437 -5.4133 -3.9619
8.0415 -3.6481 -3.0989
7.2569 -1.0199 -1.9613
6.0017 2.6674 -0.35304
4.3149 7.963 2.589
2.1967 12.396 5.531
-0.50995 16.789 9.0613
-3.9227 20.006 12.709
-5.1779 20.006 14.632
-4.5895 20.006 14.828
-2.1575 20.006 13.572
