-6.985935 -1.72772 -6.597955
-6.126935 -1.58372 -6.810955
-5.355935 -1.23672 -7.162955
-4.979935 -0.50172 -6.791955
-4.754935 0.38628 -6.302955
-4.960935 0.63528 -5.895955
-5.511935 0.71928 -5.019955
-6.047935 0.34328 -5.069955
-5.829935 -0.103720000000001 -4.988955
-4.819935 -0.0967199999999992 -4.679955
-3.296935 0.0732800000000007 -4.253955
-1.598935 0.281280000000001 -3.894955
0.256065 0.480280000000001 -3.479955
1.362065 0.444279999999999 -3.515955
2.382065 0.15228 -3.609955
3.074065 -0.0587200000000007 -3.793955
3.804065 -0.41972 -3.755955
4.493065 -0.98972 -3.295955
5.279065 -1.50672 -2.670955
5.923065 -1.91872 -2.110955
6.466065 -2.44772 -0.851955
6.658065 -2.78072 0.108045
6.662065 -2.85072 0.732045
5.970065 -2.71672 1.195045
3.774065 -2.02172 1.185045
1.166065 -0.91072 1.317045
-1.945935 0.887280000000001 -1.303955
-5.420935 2.67828 -3.365955
-9.373935 4.37828 -4.710955
-12.140935 4.39028 -4.691955
-13.582935 2.78128 -3.338955
-12.859935 1.45428 -1.971955
-10.529935 0.76928 -1.116955
-8.484935 0.94228 -0.253955
-6.301935 1.35628 -0.741955
-4.780935 2.05328 -1.126955
-3.576935 2.39328 -1.710955
-2.882935 2.18428 -2.139955
-1.943935 1.46928 -1.775955
-1.105935 0.68628 -1.322955
-0.392935 -0.13072 -0.674955
0.410065 -0.90172 -0.069955
1.212065 -1.68472 0.230045
1.532065 -2.13672 0.048045
1.717065 -2.62572 -0.078955
1.978065 -2.84372 -0.196955
2.507065 -2.83172 -0.409955
3.204065 -2.84072 -0.658955
3.957065 -2.75272 -0.768955
4.548065 -2.61072 -0.780955
5.130065 -2.64472 -0.694955
5.535065 -2.59172 -0.751955
5.800065 -2.83872 -0.665955
6.095065 -3.01372 -0.332955
6.339065 -3.21672 -0.061955
6.490065 -2.99372 0.309045
6.665065 -2.68972 0.907045
6.579065 -2.03672 1.963045
6.258065 -1.09072 2.684045
5.142065 -0.34872 2.705045
2.332065 0.76028 2.440045
-1.055935 2.04828 1.647045
-6.004935 4.18928 -0.789955
-10.481935 5.97928 -2.519955
-14.283935 6.21428 -3.580955
-15.708935 4.23428 -3.812955
-14.020935 1.95028 -1.923955
-12.569935 1.90728 -1.049955
-10.232935 2.72828 0.304045
-8.161935 3.32728 0.670045
-6.200935 3.27928 0.419045
-4.175935 3.12528 -0.066955
-1.402935 2.62328 -0.325955
0.850065 1.98328 -0.366955
3.371065 1.01128 0.321045
5.408065 0.0872800000000001 0.893045
7.359065 -0.99772 1.479045
8.841065 -2.34072 1.606045
9.811065 -3.74872 1.556045
9.974065 -4.53572 1.649045
10.165065 -4.90672 1.772045
10.266065 -4.78272 1.937045
10.354065 -4.53072 2.016045
10.225065 -4.11172 2.004045
9.141065 -3.37472 2.425045
7.800065 -2.82172 2.286045
5.022065 -2.11572 1.367045
1.121065 -1.39972 0.507045
-4.407935 -0.26972 -0.490955
-9.454935 2.15128 -2.199955
-14.654935 4.79428 -4.200955
-15.827935 4.99128 -4.346955
-14.745935 3.34628 -2.606955
-11.264935 2.00728 -1.205955
-8.094935 1.65828 0.127045
-5.702935 2.19928 1.111045
-3.772935 3.10228 1.252045
-2.781935 3.42228 1.245045
-1.979935 3.22828 1.139045
-1.244935 2.69428 1.214045
-0.269935 1.83728 1.570045
0.795065 0.89228 2.083045
2.088065 -0.0657200000000004 2.626045
3.177065 -0.76972 2.751045
4.443065 -1.65572 2.789045
5.338065 -2.17572 2.566045
6.239065 -2.62972 2.138045
6.880065 -2.74772 1.819045
7.548065 -2.34972 1.472045
8.180065 -2.11072 1.400045
8.358065 -1.75172 1.479045
8.439065 -1.56672 1.860045
8.305065 -1.34172 2.241045
7.955065 -1.14772 2.614045
6.950065 -0.87272 3.069045
5.384065 -0.64972 2.753045
2.203065 -0.55172 1.195045
-3.073935 -0.14972 0.069045
-9.282935 1.02128 -0.925955
-14.717935 2.84828 -2.821955
-15.827935 3.42228 -3.887955
-15.827935 2.75728 -3.197955
-15.277935 2.20628 -1.988955
-11.147935 2.65128 -0.361955
-7.479935 3.29328 0.876045
-5.060935 3.57128 1.187045
-2.922935 3.41028 1.180045
-1.210935 2.86728 1.223045
0.987065 1.81628 1.436045
2.880065 0.83728 1.764045
4.838065 -0.35572 2.092045
6.512065 -1.54772 2.389045
8.188065 -2.57272 2.497045
9.198065 -3.13972 2.485045
10.500065 -3.72172 2.464045
11.226065 -3.93072 2.468045
11.698065 -3.87272 2.710045
11.690065 -3.83672 2.971045
11.281065 -3.63572 2.851045
10.323065 -3.41572 2.861045
8.161065 -2.96572 2.440045
5.310065 -2.24472 1.781045
-0.365935 -1.34172 0.237045
-7.795935 -0.69572 -0.886955
-13.977935 2.65628 -3.535955
-15.827935 5.39328 -6.487955
-15.827935 5.87628 -5.780955
-15.827935 3.83728 -3.822955
-11.810935 2.02228 -1.471955
-7.780935 2.22328 1.039045
-4.723935 2.92428 1.877045
-3.006935 3.36228 1.702045
-1.172935 3.42228 1.448045
0.563065 2.98428 1.434045
2.574065 2.18228 1.539045
4.527065 1.17228 2.095045
6.466065 -0.0177200000000004 2.437045
7.800065 -1.07672 2.660045
9.150065 -2.15172 2.957045
10.084065 -2.88672 3.074045
10.994065 -3.38872 3.270045
11.506065 -3.75572 3.397045
11.556065 -3.78172 3.299045
11.111065 -3.59772 3.081045
10.060065 -3.37272 2.593045
8.664065 -3.09672 2.023045
6.574065 -2.24972 2.030045
3.328065 -1.33972 1.621045
-2.582935 -0.73172 1.039045
-7.419935 0.274279999999999 -0.030955
-11.695935 2.31128 -2.392955
-14.824935 3.50928 -3.604955
-15.186935 3.77028 -3.561955
-12.260935 2.44328 -2.498955
-8.700935 1.41828 -0.543955
-6.873935 1.61928 0.610045
-5.690935 2.38628 1.195045
-5.180935 2.99928 1.412045
-4.479935 3.13528 1.271045
-3.176935 2.99128 1.190045
-1.253935 2.47928 1.350045
0.491065 2.10128 1.566045
2.481065 1.45428 2.262045
4.170065 0.896279999999999 2.645045
5.906065 0.240280000000001 2.825045
7.182065 -0.38672 2.818045
8.001065 -1.02372 2.684045
8.504065 -1.43572 2.703045
8.872065 -1.65572 2.799045
9.085065 -1.60772 2.820045
9.272065 -1.72072 2.425045
9.030065 -1.93772 2.052045
7.953065 -2.16072 1.762045
6.605065 -2.17572 1.618045
4.852065 -1.91172 1.968045
2.950065 -1.70572 1.623045
-0.224935 -1.20072 1.207045
-2.592935 -0.46372 0.491045
-4.419935 0.89428 -0.545955
-5.180935 1.88528 -0.973955
